category_id,category_key,entity,expense_type,category_label,is_uncategorised,transaction_rows,transaction_value
1606,fb4cbe5434f2a5615925244e6723163f5b748ea704cb1defd9c8f18519a98c95,Bristol City Council,Professional Fees,Bristol City Council — Professional Fees,false,1,24380
11,01d09dae2a530551ced4f546dd7dcacfe86ebeb833f36199d504a14ae833b85e,Department for Transport,Other Legal Fees Defence,Department for Transport — Other Legal Fees Defence,false,1,30900.09
24,04f5e545090a7bb38e1d289372c7e69e7ac7ad1ab3860bf2d3769aef88288e34,HM Revenue and Customs,Legal services,HM Revenue and Customs — Legal services,false,3,82495.41
128,15e58a9045d09c5a088b4fa767bd936beef0afc1e00d0549e8e687c762929d55,Department for Transport,Treasury Solicitors,Department for Transport — Treasury Solicitors,false,5,29963000
195,1fff5ac7580cc32a02e44b5c298cd5533cb16042919cf7aba6f9590c455c8957,Department for Transport,Eurotunnel Admin Pay,Department for Transport — Eurotunnel Admin Pay,false,49,361874032.98
254,2a5f276b69c6480f439e56dc6f65ca2c2729bb15200659826fce316b2df133f1,Department for Transport,THEORY TEST VARIABLE CHARGE,Department for Transport — THEORY TEST VARIABLE CHARGE,false,7,6796894.94
262,2b683b77f24aedfd40a18b9caac8196c8bfde0f7a508950a49154e6a7c52895c,Department for Transport,CM - Tunnel Maintenance,Department for Transport — CM - Tunnel Maintenance,false,5,671728.37
304,30d9299596c819d333bd9f6c8f162c813541850b505a749cfa6770b1e934d982,Department for Transport,Staff reward scheme costs,Department for Transport — Staff reward scheme costs,false,16,563450
324,33e2960fbb344451549b60d26913acb08da9ee3bdb3ff8d626037667f7ddc0d5,Department for Transport,Bus&Rail Fares/ Hotel accommondation/ Air fares,Department for Transport — Bus&Rail Fares/ Hotel accommondation/ Air fares,false,1,117490.77
440,467f95e36e92e25553b110d7964d9bef42af299f6befb7ad7fcb09248049bd12,HM Revenue and Customs,Mobile Tel Charges,HM Revenue and Customs — Mobile Tel Charges,false,11,160090.18
533,55a148d48eaa9b1dcb950df0373c07b4381c68ac84f2478af8b9cdbfd3fbb6c3,Department for Transport,Research Technical,Department for Transport — Research Technical,false,1,45000
602,6083592d789e50d7f8e27a01758aee6dc41d337f151ccd2370708af81eaff2db,Department for Transport,Capital Subs To Tocs,Department for Transport — Capital Subs To Tocs,false,129,194328980.74
692,6d4747134dc32724cee4f65415040a3dd9bbb4ece418a9d6eed942637d3ac3f7,Bristol City Council,Contract Cleaning,Bristol City Council — Contract Cleaning,false,100,182834.53
747,7607b88986e9b483a0d0c6cd9a33efa837294b3baea8d612a08c93c777d19df7,HM Revenue and Customs,EU supply - Irr VAT,HM Revenue and Customs — EU supply - Irr VAT,false,1,29700
782,7a8b8feafe38bde82f9a88b125dfc0b573182171ccf0c93c29f96dc39c0ff044,HM Revenue and Customs,Fast Strm VAT Exmpt,HM Revenue and Customs — Fast Strm VAT Exmpt,false,13,2082482.83
865,88637acfb28e421f27dd94cde08ca40fe680bfc550d5c8be002b8c450f72ad51,HM Revenue and Customs,Employee education,HM Revenue and Customs — Employee education,false,97,3843956.74
869,888c796cc1bae4869a5823d31cbfad75adb58e12a7c331474dd07c0f0dbf4d28,Department for Transport,Land Referencing,Department for Transport — Land Referencing,false,75,6509685.66
904,8d863233e8ed8cd449adbb1b5717f0bd90f2bfb9ccf760e81eddee843b791525,Bristol City Council,Equipment - Hire,Bristol City Council — Equipment - Hire,false,30,62208.88
916,8fa5644c9de914a89371aee8faba8b1a0295763123a87540f07e57a12550c1a9,Bristol City Council,Business Rates,Bristol City Council — Business Rates,false,10,273577.16
919,8fdc9407b1d831845521307687c9a5e9d224075e577ed62bd0132eaa1adb5cf9,Manchester City Council,Insurance,Manchester City Council — Insurance,false,90,3926251.19
1127,b3a3a2557a55f1138b143d41c97afc6e86e734e5e0c6ade7aed64f9d312c8a31,City of York Council,Non Statutory Service Grants,City of York Council — Non Statutory Service Grants,false,675,3810814.06
1169,b928b47c9ae0f5d2195f8bb18b6224a769095acdda1336cf53b0bd91f80ad370,Department for Transport,ESTATE LEGAL ADVISOR,Department for Transport — ESTATE LEGAL ADVISOR,false,4,146595.66
1205,be75fdaf94baf7c1d2752e24d1272f145f2a5fb099aebf85b1c2c08127f18393,City of York Council,PH - Pharmacies,City of York Council — PH - Pharmacies,false,7,2573.2
1215,bfbaf783e44ceb078212d10844e9bf61fa8584ff6b015523f2d7c9e63415e9a5,Manchester City Council,Responsive Repairs Work,Manchester City Council — Responsive Repairs Work,false,318,21640113.12
1370,d8ba660c3423ea2bc76d4e13cf162fe921b85617195e21ef695dd7c2e23e1edc,Department for Transport,IT (Owned) IT Hardware,Department for Transport — IT (Owned) IT Hardware,false,1,64138
1388,db0cea34f6123d4d7a4da95984c980fed5df53316abafb6a2ea62d3c2b07ad04,City of York Council,Property Consultancy Services,City of York Council — Property Consultancy Services,false,15,287974.8
1419,e063166b7efbeffa653028250cb502ced5be95154d89ce9fefa3733e16d8e70c,Manchester City Council,Liquid Contnr Recycl,Manchester City Council — Liquid Contnr Recycl,false,11,77373.39
1505,ec9d6a8a23d9d08fb3721285e11829a8779e4fd9fc40f9e331abf7aa3fc5178c,Bristol City Council,Bicycle Allowance,Bristol City Council — Bicycle Allowance,false,19,148309.67
1521,f01669f779df32e2b6cf82621da915778c7d2717a650666bf16073aade4ab823,City of York Council,Books and Publications,City of York Council — Books and Publications,false,50,111152.59
1530,f11c62c889e2fb169f49105ebb09d5c7dcbc5f273aad22c74c2067999234b073,Department for Transport,TESTING/TRAINING - MOTORCYCLE HIRE,Department for Transport — TESTING/TRAINING - MOTORCYCLE HIRE,false,5,408667.5
1561,f51a0031071991986b5447f7164d1612d36dbc97daa9a6eff2f5d6d406fa05c1,Department for Transport,"Printing, Publication & Stationery","Department for Transport — Printing, Publication & Stationery",false,14,566576.29
105,11301f246d4b7307a0e98299f82b551082ff834331b5706373a7ae4fdef14039,Manchester City Council,Third party payments to other Local Authorities,Manchester City Council — Third party payments to other Local Authorities,false,1637,44047084.36
182,1e9194be9b924795606d65869a462634d3a5a1ffbee3b064f8d712b77999e12c,Department for Transport,Salt,Department for Transport — Salt,false,27,982070.25
222,24d3f8908b57d05a394f58604e443d8d53ebdc2e4af1777b2f3e69762f9ce13c,Department for Transport,Government Broker Costs,Department for Transport — Government Broker Costs,false,3,234796.57
239,282073fae35567f48d3b83ac95c0ec608c06c565c84791a09248340b784d348a,Bristol City Council,Hire of Taxis,Bristol City Council — Hire of Taxis,false,65,96029.73
272,2c8f28d11cb690afd0032f2fa89886a6cc1019a14c6506af3c6357b112e9136d,Department for Transport,RECRUITMENT,Department for Transport — RECRUITMENT,false,6,1896846.08
355,37f89a3437911ab498f0bd0a25f88a6499eb86a2d1a154308e05cc996307ab6d,Bristol City Council,TPP - Waste Collection,Bristol City Council — TPP - Waste Collection,false,14,25382.25
492,4f7c42e65cd33da28e6f1ee3b88c57a30cca289138e65d347cb981735ee2bf61,Manchester City Council,Temp Care - Nursing,Manchester City Council — Temp Care - Nursing,false,482,2790630.01
503,51c4a0a0145c098725879a89c3be776e4abb1acbe3ad7d6c610cde7ded7ad25f,Department for Transport,Contractor Costs,Department for Transport — Contractor Costs,false,856,164396806.95
555,58fe0cc9470588476905d38d2196472aba3690c1e5f6cda8de7b7a1057940901,City of York Council,Maintenance of Equipment Pro-active,City of York Council — Maintenance of Equipment Pro-active,false,120,109147.02
589,5efe83ddf02d63a3e2bcea539c7a16a13830a84b8c1da2247aacb6e07b413632,Department for Transport,ESTATE LEGAL ADVISORS,Department for Transport — ESTATE LEGAL ADVISORS,false,1,155000
645,68883dc3fe5fabba821c4449196486682a15f1eaa2a33a33b2d03bd6c75da623,Bristol City Council,Refuse Collection,Bristol City Council — Refuse Collection,false,24,18218.22
703,70083650df9b3fb95957521a2e82246fade820d8f52dec52b0355b907bf8d149,HM Revenue and Customs,Cycle Purchase for Staff - Cycle to Work Scheme,HM Revenue and Customs — Cycle Purchase for Staff - Cycle to Work Scheme,false,15,523444.09
757,76d17e4c719f7bc453b8ee09df86a7e9e477592730ccc1d1d1a03cd5b66193a7,Department for Transport,FinanConsul-Non Rec,Department for Transport — FinanConsul-Non Rec,false,4,200000
802,7e1b7fff209c07d195f2ea34b17f9766adcd1827d26d35d687625a123d7b204e,Manchester City Council,Levies,Manchester City Council — Levies,false,40,122644369.83
933,93a8c88a430289d9b4669aec358b5d81ae4664e42850ad6935bce0e0a6914268,HM Revenue and Customs,Mail sealing machine,HM Revenue and Customs — Mail sealing machine,false,1,33894
977,9c3d3b7d798024f5b9f0dbf130e5c414d024bfef2fedf5489a4c9195870f04fc,Department for Transport,Legal Services,Department for Transport — Legal Services,false,37,2412829.41
1020,a369403a1a9630f690f444b7d120e2dfd2070bed6d617d49112d6ab6a080a9ff,City of York Council,PH - Acute Services,City of York Council — PH - Acute Services,false,14,112520
1030,a435139f2db549adac4641a49d7cd51b1dc0c30167d5518036208269741f3eb1,Department for Transport,TA Renewal of Structures - Capital,Department for Transport — TA Renewal of Structures - Capital,false,2364,279742152.85
1060,a7d7fb140655cd7dcf35fbb6967ac502eb667f062f8eb41587685649efc05d58,Department for Transport,PROPERTY MAINTENANCE - OTHER,Department for Transport — PROPERTY MAINTENANCE - OTHER,false,11,947894.8
1077,aafb1453f1cefa37093e83f4ca82a13f0bb17ed2c48b18dee3f879637da2b912,Manchester City Council,PCard Recovery,Manchester City Council — PCard Recovery,false,19,17919.3
1085,abf32b33647cda1ff72bdd1b3a1b8d487390f769d49267b5a7d01168dd3f2638,Department for Transport,Modelling And Analysis,Department for Transport — Modelling And Analysis,false,21,1299236.91
1133,b44f19ef9f92ed90140f10bb2b3ba23771e280640140f694c4f0da98aaeedbf9,Bristol City Council,Computing - Maint Agreements,Bristol City Council — Computing - Maint Agreements,false,8,295701.77
1207,beaca9807fa07688044936f3a30b725c560cee7ee4917f97cf2c8b96bed60fd4,Department for Transport,Training Costs,Department for Transport — Training Costs,false,3,123067.8
1231,c30c4d8c85b102039c1ec8ed1fa713accd7c9f9b43d952dc0dee521ef97635b0,Department for Transport,Plant & Machinery (Owned) - Cost - Additions,Department for Transport — Plant & Machinery (Owned) - Cost - Additions,false,83,4191633.4
1243,c4b8ad26e8928e9cc441e11e77cac5f9cd9b90b4d27a5b7ab8b62f08ad725ac2,Manchester City Council,Charges for Services,Manchester City Council — Charges for Services,false,3,120795.74
1306,ce0ec0ea11f3e8409db3892e202ee62b883b5d71be36194cd65103d8d9136ab0,HM Revenue and Customs,National postal ZVAT,HM Revenue and Customs — National postal ZVAT,false,23,87794.82
1390,db32dbe8c8d06aba1699c578ece7e6705c9a10c20b210e903ab4e9dfc9d35e7f,Department for Transport,RCU Pension costs,Department for Transport — RCU Pension costs,false,1,32537.77
1414,dfa972124e42c2a80de2094c1a5fc381c948fb0eebb712df1d95280e04413b2a,City of York Council,Community Payments,City of York Council — Community Payments,false,95,491691.18
1420,e0663f2e2f5388275b84886451fe8f25b35a4412f16847773a9e7e65be1e6c05,Manchester City Council,Day Care Payments,Manchester City Council — Day Care Payments,false,1085,2103597.04
1547,f3833b49d45502f568f1f1f15a60b2f755f435962725886a74b6b571bdf60d6e,Bristol City Council,R&M - Building Practice response,Bristol City Council — R&M - Building Practice response,false,165,2654081.49
1556,f47af93d60554c43a75643476741eee7c0fc393c7359f723259982241407b414,Department for Transport,Annual Licences - Software,Department for Transport — Annual Licences - Software,false,44,3986859.74
1569,f600648e953e662d44ec7997d671dbe55abb32d50275fb2ec07974d45c618b27,HM Revenue and Customs,External Training,HM Revenue and Customs — External Training,false,2,412815.18
1620,fd3dfa8dc7ebf71f3f196f2757fa4ca63512b4be2b2bb031410134e11c574f06,Department for Transport,Meeting Room Hire,Department for Transport — Meeting Room Hire,false,2,88038
12,020b7d92ceb287e031d0caf949cf3331bd1f9230afe3116e2be544cd83924bb7,Bristol City Council,Insurances - Premises,Bristol City Council — Insurances - Premises,false,10,4268909.34
30,0627ae1e23e920d8b3d8d4c88f3f99110f2824c5587492662c772b065929cf38,City of York Council,Supported Living Schemes,City of York Council — Supported Living Schemes,false,7847,42209658.5
71,0cb8f4fccf5804c83e379ff6606c0847ba8291bfb41080dbb4fd90ba247b043d,Department for Transport,Eurocontrol Contr,Department for Transport — Eurocontrol Contr,false,5,47813251.77
92,0f16d053c2bd57b4a361695cac1a372286bd2decca188e6a24b5eecb2ba63cdb,Department for Transport,CurrGrtPriSec-P&NPIS,Department for Transport — CurrGrtPriSec-P&NPIS,false,69,18576278.69
113,12704165851f5d8921d491f1a69822a562a82e8642c010ec49e67513b6bf253d,Manchester City Council,Fdlty Grntee Ins Prm,Manchester City Council — Fdlty Grntee Ins Prm,false,3,133984.48
127,1597982fe78f625505e73b3d9d1a2ed1310d376ac786ba3e45654fc8958a049e,HM Revenue and Customs,Furniture Repair,HM Revenue and Customs — Furniture Repair,false,1,30587
247,28e6d3f166664f1e0d73b5b248726a62221b1414f5151f503e9da7ea1d5f2c0f,Manchester City Council,Car Parking Permits,Manchester City Council — Car Parking Permits,false,97,637317.21
280,2e239fe75052fc51275b4124a888d268b874e9b8d426e4d9a33541788d551521,Department for Transport,Government Broker Co,Department for Transport — Government Broker Co,false,51,7771619.17
336,35755fe4ed7c3d75c4b8f35b0757a9df2e82a6573c83a13304611b17abbc5012,HM Revenue and Customs,Virtual Hosting,HM Revenue and Customs — Virtual Hosting,false,51,29258591.38
349,37a9b391b96bb3e3cee88a4cd9ca9f4302b0d0dfc964c9a7085c61c2e847a1c2,Department for Transport,L&B EXCL DWELLINGS,Department for Transport — L&B EXCL DWELLINGS,false,8,1321982.5
416,4293caad3b0a5a938b12c8701ab6cbb163b3aa5550bbbb4e0de4b1c67415ca1f,Department for Transport,Protective clothing & uniforms,Department for Transport — Protective clothing & uniforms,false,12,1094668.47
433,450aea9b397c0c8a9a2f58d1238810d418a3325059e791fe1d2043e0f9b1c1e7,Manchester City Council,VAT Output Tax-MA,Manchester City Council — VAT Output Tax-MA,false,2,168832
481,4e21b1359d90d9b08b5abee6fbac83c6c9c32926dd12aa02674cd24e6ef123f8,Department for Transport,SOFTWARE LICENCE CAPITAL,Department for Transport — SOFTWARE LICENCE CAPITAL,false,8,1570747.06
635,66fa24e72c3bb4de939bf0c3be3c66a1b1516a171a5a292532a114a4ac8e08d5,Department for Transport,PERIODICALS & SUBS,Department for Transport — PERIODICALS & SUBS,false,1,29200.01
699,6f4662260c0e1d351c46d7f392ea76e3c91538ce24e8a6f45af3277042847dbd,City of York Council,Water and Sewerage,City of York Council — Water and Sewerage,false,222,246700.16
700,6f9701e839359f510d0f928f50ca9662e29b67c1b49c29225b46a937c7af1d00,HM Revenue and Customs,Facilities Management,HM Revenue and Customs — Facilities Management,false,10,1105242.05
702,6ff2fdc219d4d161f44dbd2dadccd6aaa351ba615b87630e870ecbe0d836d438,City of York Council,Training Materials,City of York Council — Training Materials,false,4,5920
714,7157ee83a60b44795f87617c52bcd0a9d9e95fab368dc6932c99a5bc6e6f0c63,Department for Transport,General rates,Department for Transport — General rates,false,1,67158
860,87d879391485fda02822411f9bc87681bac8596b3f210f7dd3f0449c0416de7e,Bristol City Council,Services - Supplies and Services to service users,Bristol City Council — Services - Supplies and Services to service users,false,2239,12981293.54
883,8aed15d273eb5fbcfdfb13b22f423e51f85c3e172e13985fb3c51fc1eb9e50e2,Bristol City Council,Accommodation Costs,Bristol City Council — Accommodation Costs,false,35,46329.76
921,901e3fd08582d7f27e829926d4850e9f7c1e2d53b11272f91c9950d1f0402bd6,City of York Council,Christmas Holidays Birthdays Allowances,City of York Council — Christmas Holidays Birthdays Allowances,false,11,1273.15
949,977dc52d1fe28e73109d4003a683d36967eae9c2e05fb82db9089f23a321f97e,Manchester City Council,Catering Provisions,Manchester City Council — Catering Provisions,false,33,19454.02
974,9bf67bbd99f901f31791b48fb58c680c5396f379d503e244e6642557fce78b68,Manchester City Council,External repairs and maintenance for buildings,Manchester City Council — External repairs and maintenance for buildings,false,444,2549188.77
979,9d167fadbd0896ef10aab95b126d7f41f6354af5efb41f99e12e7c864b9b2766,Department for Transport,Recruitment Advertising,Department for Transport — Recruitment Advertising,false,1,70380
1099,ae16fd3483c0e428a40b9870ea2dac3b0088aa01b46a0ec468b86e9f47247078,Bristol City Council,Medical Fees,Bristol City Council — Medical Fees,false,2,17018.7
1123,b3489b155c676992a3b2a4bc58bb55b1e923db1e638ebc9f7b48845c8dffd3a4,City of York Council,Staff Lottery Projects,City of York Council — Staff Lottery Projects,false,2,1926.65
1159,b7a755473a70587f8791e14f0bca76d9a83b25c4cbd93f7abbb54df50aad5f4f,City of York Council,General Office Expenses,City of York Council — General Office Expenses,false,127,224134.72
1175,ba181f84bb1f0f771c42068dbc63f6eb70400105277df958e382277db3c40556,Bristol City Council,TPP - Crime and Substance Misuse,Bristol City Council — TPP - Crime and Substance Misuse,false,345,9100193.13
1184,bb79d1a87a3b4a0ae5b109320f5be5519f852af077122bbbacb96aea3974cfc2,Bristol City Council,Property Rental,Bristol City Council — Property Rental,false,27,118410.03
1295,cc971fa83fd7fa937f9fd7a061c955e8d5d4bcb983b85f37a7b777651fd45d9a,Department for Transport,Basic Franchise Pay,Department for Transport — Basic Franchise Pay,false,16,87292638.66
1357,d60d140714cd4ef8be0f9c8444f8c7c6646ad2f9f0a800cd424c62afea629b47,Ministry of Justice,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE - Desktops,Ministry of Justice — EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE - Desktops,false,102,11910865.24
